Transit_ID,Shipment_ID,Route_ID,Carrier_ID,Route_Type,Num_Transshipments,Std_Transit_Days,Actual_Transit_Days,Delay_Days,Sailing_Days,Port_Waiting_Days,Customs_Clearance_Days,Transshipment_Wait_Days,Primary_Bottleneck,Transit_Efficiency_Pct,On_Time,Congestion_Score
TRN0001375,SHP0001375,RTE0013,CAR007,Direct,0,17,17,0,13,1,3,0,None,100.0,Yes,6.9
TRN0001376,SHP0001376,RTE0024,CAR008,Transshipment,1,33,33,0,26,4,2,1,None,100.0,Yes,5.0
TRN0001377,SHP0001377,RTE0048,CAR001,Transshipment,1,31,35,4,28,2,3,2,None,88.6,No,7.8
TRN0001378,SHP0001378,RTE0010,CAR001,Transshipment,1,37,37,0,28,3,3,3,None,100.0,Yes,2.1
TRN0001379,SHP0001379,RTE0026,CAR001,Transshipment,1,29,29,0,20,2,4,3,None,100.0,Yes,8.1
TRN0001380,SHP0001380,RTE0008,CAR007,Transshipment,1,30,30,0,20,4,4,2,None,100.0,Yes,1.4
TRN0001381,SHP0001381,RTE0011,CAR010,Direct,0,15,15,0,10,2,3,0,None,100.0,Yes,5.3
TRN0001382,SHP0001382,RTE0048,CAR001,Transshipment,1,31,31,0,25,3,1,2,None,100.0,Yes,1.3
TRN0001383,SHP0001383,RTE0057,CAR001,Direct,0,29,29,0,22,3,4,0,None,100.0,Yes,2.2
TRN0001384,SHP0001384,RTE0058,CAR004,Transshipment,2,37,37,0,28,2,1,6,None,100.0,Yes,1.8
TRN0001385,SHP0001385,RTE0034,CAR009,Transshipment,1,27,27,0,20,2,3,2,None,100.0,Yes,6.6
TRN0001386,SHP0001386,RTE0009,CAR004,Direct,0,30,30,0,27,0,3,0,None,100.0,Yes,8.3
TRN0001387,SHP0001387,RTE0029,CAR003,Direct,0,30,30,0,26,1,3,0,None,100.0,Yes,9.9
TRN0001388,SHP0001388,RTE0005,CAR006,Direct,0,23,23,0,18,1,4,0,None,100.0,Yes,9.5
TRN0001389,SHP0001389,RTE0042,CAR010,Transshipment,2,30,30,0,21,2,3,4,None,100.0,Yes,4.0
TRN0001390,SHP0001390,RTE0054,CAR003,Transshipment,1,42,42,0,34,2,4,2,None,100.0,Yes,9.5
TRN0001391,SHP0001391,RTE0021,CAR007,Direct,0,24,24,0,19,3,2,0,None,100.0,Yes,8.5
TRN0001392,SHP0001392,RTE0016,CAR007,Transshipment,2,26,26,0,20,2,2,2,None,100.0,Yes,7.4
TRN0001393,SHP0001393,RTE0015,CAR007,Direct,0,21,21,0,18,2,1,0,None,100.0,Yes,9.1
TRN0001394,SHP0001394,RTE0038,CAR007,Transshipment,2,27,27,0,19,1,1,6,None,100.0,Yes,5.0
TRN0001395,SHP0001395,RTE0039,CAR009,Direct,0,29,42,13,31,9,2,0,None,69.0,No,6.6
TRN0001396,SHP0001396,RTE0059,CAR002,Direct,0,24,24,0,19,1,4,0,None,100.0,Yes,6.1
TRN0001397,SHP0001397,RTE0056,CAR003,Transshipment,2,28,36,8,27,4,3,2,None,77.8,No,7.6
TRN0001398,SHP0001398,RTE0018,CAR004,Transshipment,1,42,42,0,34,3,4,1,None,100.0,Yes,3.1
TRN0001399,SHP0001399,RTE0047,CAR005,Direct,0,23,23,0,19,3,1,0,None,100.0,Yes,2.7
TRN0001400,SHP0001400,RTE0050,CAR005,Transshipment,1,33,33,0,23,3,4,3,None,100.0,Yes,8.9
TRN0001401,SHP0001401,RTE0049,CAR005,Direct,0,28,35,7,26,7,2,0,Equipment Shortage,80.0,No,9.1
TRN0001402,SHP0001402,RTE0047,CAR001,Direct,0,23,23,0,16,4,3,0,None,100.0,Yes,7.2
TRN0001403,SHP0001403,RTE0033,CAR001,Direct,0,22,22,0,21,0,1,0,None,100.0,Yes,6.4
TRN0001404,SHP0001404,RTE0021,CAR003,Direct,0,24,24,0,20,3,1,0,None,100.0,Yes,4.2
TRN0001405,SHP0001405,RTE0013,CAR006,Direct,0,17,17,0,10,3,4,0,None,100.0,Yes,7.1
TRN0001406,SHP0001406,RTE0046,CAR010,Transshipment,1,35,35,0,29,2,2,2,None,100.0,Yes,5.4
TRN0001407,SHP0001407,RTE0006,CAR004,Transshipment,1,34,34,0,25,3,3,3,None,100.0,Yes,10.0
TRN0001408,SHP0001408,RTE0005,CAR010,Direct,0,23,31,8,22,7,2,0,Customs Delay,74.2,No,4.9
TRN0001409,SHP0001409,RTE0047,CAR009,Direct,0,23,23,0,20,2,1,0,None,100.0,Yes,5.2
TRN0001410,SHP0001410,RTE0035,CAR003,Direct,0,25,25,0,21,1,3,0,None,100.0,Yes,2.6
TRN0001411,SHP0001411,RTE0040,CAR002,Transshipment,1,33,33,0,30,0,1,2,None,100.0,Yes,6.5
TRN0001412,SHP0001412,RTE0058,CAR001,Transshipment,2,37,37,0,25,2,4,6,None,100.0,Yes,5.3
TRN0001413,SHP0001413,RTE0016,CAR007,Transshipment,2,26,32,6,22,6,2,2,Port Congestion,81.2,No,1.5
TRN0001414,SHP0001414,RTE0014,CAR010,Transshipment,1,22,22,0,18,0,1,3,None,100.0,Yes,1.6
TRN0001415,SHP0001415,RTE0060,CAR001,Transshipment,1,31,31,0,24,1,3,3,None,100.0,Yes,6.2
TRN0001416,SHP0001416,RTE0032,CAR007,Transshipment,1,30,30,0,25,1,2,2,None,100.0,Yes,3.7
TRN0001417,SHP0001417,RTE0003,CAR004,Direct,0,20,20,0,15,1,4,0,None,100.0,Yes,8.7
TRN0001418,SHP0001418,RTE0025,CAR003,Direct,0,18,18,0,14,1,3,0,None,100.0,Yes,3.5
TRN0001419,SHP0001419,RTE0004,CAR007,Transshipment,1,29,29,0,23,4,1,1,None,100.0,Yes,7.3
TRN0001420,SHP0001420,RTE0014,CAR009,Transshipment,1,22,34,12,22,10,1,1,None,64.7,No,6.8
TRN0001421,SHP0001421,RTE0049,CAR004,Direct,0,28,28,0,24,1,3,0,None,100.0,Yes,9.1
TRN0001422,SHP0001422,RTE0024,CAR010,Transshipment,1,33,33,0,30,0,2,1,None,100.0,Yes,9.9
TRN0001423,SHP0001423,RTE0037,CAR010,Direct,0,19,19,0,13,4,2,0,None,100.0,Yes,5.2
TRN0001424,SHP0001424,RTE0011,CAR007,Direct,0,15,15,0,10,4,1,0,None,100.0,Yes,4.9
TRN0001425,SHP0001425,RTE0043,CAR008,Direct,0,30,30,0,25,2,3,0,None,100.0,Yes,9.8
TRN0001426,SHP0001426,RTE0008,CAR005,Transshipment,1,30,30,0,27,1,1,1,None,100.0,Yes,8.4
TRN0001427,SHP0001427,RTE0051,CAR004,Direct,0,21,34,13,22,8,4,0,Port Congestion,61.8,No,7.1
TRN0001428,SHP0001428,RTE0036,CAR008,Transshipment,2,32,32,0,23,4,3,2,None,100.0,Yes,3.0
TRN0001429,SHP0001429,RTE0048,CAR004,Transshipment,1,31,31,0,24,2,2,3,None,100.0,Yes,7.1
TRN0001430,SHP0001430,RTE0049,CAR001,Direct,0,28,28,0,22,3,3,0,None,100.0,Yes,7.7
TRN0001431,SHP0001431,RTE0036,CAR003,Transshipment,2,32,32,0,22,2,2,6,None,100.0,Yes,5.5
TRN0001432,SHP0001432,RTE0028,CAR002,Transshipment,1,28,28,0,21,3,2,2,None,100.0,Yes,7.5
TRN0001433,SHP0001433,RTE0022,CAR002,Transshipment,1,36,36,0,29,1,3,3,None,100.0,Yes,5.9
TRN0001434,SHP0001434,RTE0034,CAR005,Transshipment,1,27,27,0,21,2,1,3,None,100.0,Yes,3.2
TRN0001435,SHP0001435,RTE0027,CAR010,Direct,0,20,22,2,14,4,4,0,Transshipment Delay,90.9,No,7.2
TRN0001436,SHP0001436,RTE0040,CAR006,Transshipment,1,33,33,0,26,0,4,3,None,100.0,Yes,2.8
TRN0001437,SHP0001437,RTE0055,CAR006,Direct,0,18,25,7,17,6,2,0,Customs Delay,72.0,No,1.4
TRN0001438,SHP0001438,RTE0024,CAR004,Transshipment,1,33,33,0,27,2,3,1,None,100.0,Yes,2.4
TRN0001439,SHP0001439,RTE0046,CAR008,Transshipment,1,35,48,13,34,10,2,2,None,72.9,No,8.8
TRN0001440,SHP0001440,RTE0056,CAR008,Transshipment,2,28,28,0,18,2,2,6,None,100.0,Yes,5.2
TRN0001441,SHP0001441,RTE0001,CAR007,Direct,0,24,24,0,17,3,4,0,None,100.0,Yes,5.4
TRN0001442,SHP0001442,RTE0059,CAR006,Direct,0,24,24,0,20,1,3,0,None,100.0,Yes,1.7
TRN0001443,SHP0001443,RTE0013,CAR003,Direct,0,17,17,0,12,1,4,0,None,100.0,Yes,2.5
TRN0001444,SHP0001444,RTE0034,CAR006,Transshipment,1,27,27,0,18,3,4,2,None,100.0,Yes,5.5
TRN0001445,SHP0001445,RTE0044,CAR009,Transshipment,2,42,42,0,28,4,4,6,None,100.0,Yes,1.8
TRN0001446,SHP0001446,RTE0034,CAR001,Transshipment,1,27,27,0,22,2,1,2,None,100.0,Yes,4.4
TRN0001447,SHP0001447,RTE0025,CAR008,Direct,0,18,18,0,13,1,4,0,None,100.0,Yes,9.6
TRN0001448,SHP0001448,RTE0054,CAR003,Transshipment,1,42,42,0,35,3,3,1,None,100.0,Yes,8.5
TRN0001449,SHP0001449,RTE0060,CAR007,Transshipment,1,31,43,12,32,6,3,2,Equipment Shortage,72.1,No,3.0
TRN0001450,SHP0001450,RTE0057,CAR002,Direct,0,29,29,0,24,4,1,0,None,100.0,Yes,1.2
TRN0001451,SHP0001451,RTE0047,CAR001,Direct,0,23,23,0,20,0,3,0,None,100.0,Yes,7.3
TRN0001452,SHP0001452,RTE0015,CAR007,Direct,0,21,35,14,24,10,1,0,Port Congestion,60.0,No,1.6
TRN0001453,SHP0001453,RTE0011,CAR004,Direct,0,15,15,0,8,4,3,0,None,100.0,Yes,8.1
TRN0001454,SHP0001454,RTE0029,CAR002,Direct,0,30,30,0,25,1,4,0,None,100.0,Yes,9.9
TRN0001455,SHP0001455,RTE0038,CAR007,Transshipment,2,27,27,0,18,1,4,4,None,100.0,Yes,4.9
TRN0001456,SHP0001456,RTE0036,CAR001,Transshipment,2,32,47,15,32,9,4,2,Customs Delay,68.1,No,8.2
TRN0001457,SHP0001457,RTE0045,CAR005,Direct,0,27,27,0,24,2,1,0,None,100.0,Yes,6.2
TRN0001458,SHP0001458,RTE0006,CAR005,Transshipment,1,34,34,0,29,2,2,1,None,100.0,Yes,7.0
TRN0001459,SHP0001459,RTE0058,CAR009,Transshipment,2,37,37,0,30,0,1,6,None,100.0,Yes,3.9
TRN0001460,SHP0001460,RTE0006,CAR010,Transshipment,1,34,34,0,27,2,3,2,None,100.0,Yes,5.0
TRN0001461,SHP0001461,RTE0027,CAR009,Direct,0,20,34,14,25,7,2,0,Weather Delay,58.8,No,1.5
TRN0001462,SHP0001462,RTE0042,CAR009,Transshipment,2,30,30,0,23,0,1,6,None,100.0,Yes,7.2
TRN0001463,SHP0001463,RTE0043,CAR006,Direct,0,30,30,0,26,2,2,0,None,100.0,Yes,9.1
TRN0001464,SHP0001464,RTE0018,CAR009,Transshipment,1,42,42,0,34,3,3,2,None,100.0,Yes,9.6
TRN0001465,SHP0001465,RTE0010,CAR006,Transshipment,1,37,37,0,31,3,2,1,None,100.0,Yes,2.7
TRN0001466,SHP0001466,RTE0015,CAR004,Direct,0,21,21,0,17,0,4,0,None,100.0,Yes,5.1
TRN0001467,SHP0001467,RTE0060,CAR008,Transshipment,1,31,31,0,23,1,4,3,None,100.0,Yes,6.9
TRN0001468,SHP0001468,RTE0021,CAR009,Direct,0,24,24,0,23,0,1,0,None,100.0,Yes,6.9
TRN0001469,SHP0001469,RTE0042,CAR008,Transshipment,2,30,37,7,24,7,2,4,Equipment Shortage,81.1,No,2.4
TRN0001470,SHP0001470,RTE0019,CAR005,Direct,0,28,28,0,22,4,2,0,None,100.0,Yes,9.5
TRN0001471,SHP0001471,RTE0059,CAR008,Direct,0,24,24,0,21,2,1,0,None,100.0,Yes,4.7
TRN0001472,SHP0001472,RTE0054,CAR006,Transshipment,1,42,42,0,35,1,4,2,None,100.0,Yes,3.4
TRN0001473,SHP0001473,RTE0014,CAR003,Transshipment,1,22,22,0,12,4,4,2,None,100.0,Yes,1.5
TRN0001474,SHP0001474,RTE0002,CAR010,Transshipment,2,36,48,12,37,6,3,2,None,75.0,No,4.1
TRN0001475,SHP0001475,RTE0034,CAR002,Transshipment,1,27,27,0,22,0,3,2,None,100.0,Yes,1.8
TRN0001476,SHP0001476,RTE0056,CAR009,Transshipment,2,28,28,0,21,4,1,2,None,100.0,Yes,9.6
TRN0001477,SHP0001477,RTE0055,CAR010,Direct,0,18,31,13,24,6,1,0,None,58.1,No,7.7
TRN0001478,SHP0001478,RTE0033,CAR006,Direct,0,22,22,0,21,0,1,0,None,100.0,Yes,9.5
TRN0001479,SHP0001479,RTE0019,CAR003,Direct,0,28,33,5,29,2,2,0,None,84.8,No,4.7
TRN0001480,SHP0001480,RTE0057,CAR001,Direct,0,29,29,0,25,1,3,0,None,100.0,Yes,10.0
TRN0001481,SHP0001481,RTE0058,CAR002,Transshipment,2,37,37,0,25,4,4,4,None,100.0,Yes,1.4
TRN0001482,SHP0001482,RTE0027,CAR009,Direct,0,20,20,0,15,2,3,0,None,100.0,Yes,8.6
TRN0001483,SHP0001483,RTE0040,CAR008,Transshipment,1,33,33,0,26,2,4,1,None,100.0,Yes,3.9
TRN0001484,SHP0001484,RTE0028,CAR003,Transshipment,1,28,28,0,23,2,1,2,None,100.0,Yes,2.5
TRN0001485,SHP0001485,RTE0033,CAR004,Direct,0,22,22,0,16,2,4,0,None,100.0,Yes,7.8
TRN0001486,SHP0001486,RTE0001,CAR005,Direct,0,24,24,0,18,3,3,0,None,100.0,Yes,7.7
TRN0001487,SHP0001487,RTE0013,CAR009,Direct,0,17,17,0,9,4,4,0,None,100.0,Yes,8.0
TRN0001488,SHP0001488,RTE0012,CAR006,Transshipment,2,21,21,0,11,3,3,4,None,100.0,Yes,8.9
TRN0001489,SHP0001489,RTE0038,CAR001,Transshipment,2,27,27,0,17,4,2,4,None,100.0,Yes,8.0
TRN0001490,SHP0001490,RTE0036,CAR003,Transshipment,2,32,32,0,27,0,1,4,None,100.0,Yes,6.1
TRN0001491,SHP0001491,RTE0047,CAR004,Direct,0,23,37,14,26,10,1,0,Customs Delay,62.2,No,9.7
TRN0001492,SHP0001492,RTE0013,CAR007,Direct,0,17,17,0,16,0,1,0,None,100.0,Yes,5.5
TRN0001493,SHP0001493,RTE0015,CAR003,Direct,0,21,33,12,21,8,4,0,None,63.6,No,6.0
TRN0001494,SHP0001494,RTE0008,CAR008,Transshipment,1,30,30,0,20,3,4,3,None,100.0,Yes,5.9
TRN0001495,SHP0001495,RTE0037,CAR006,Direct,0,19,29,10,21,5,3,0,None,65.5,No,7.6
TRN0001496,SHP0001496,RTE0037,CAR008,Direct,0,19,19,0,16,0,3,0,None,100.0,Yes,7.7
TRN0001497,SHP0001497,RTE0029,CAR009,Direct,0,30,30,0,23,4,3,0,None,100.0,Yes,7.7
TRN0001498,SHP0001498,RTE0009,CAR003,Direct,0,30,33,3,31,1,1,0,None,90.9,No,4.1
TRN0001499,SHP0001499,RTE0050,CAR009,Transshipment,1,33,33,0,30,0,1,2,None,100.0,Yes,8.4
TRN0001500,SHP0001500,RTE0057,CAR006,Direct,0,29,29,0,24,1,4,0,None,100.0,Yes,5.6
TRN0001501,SHP0001501,RTE0020,CAR004,Transshipment,1,35,35,0,28,3,2,2,None,100.0,Yes,5.6
TRN0001502,SHP0001502,RTE0011,CAR004,Direct,0,15,16,1,13,0,3,0,None,93.8,No,3.3
TRN0001503,SHP0001503,RTE0018,CAR009,Transshipment,1,42,52,10,40,9,1,2,None,80.8,No,2.3
TRN0001504,SHP0001504,RTE0005,CAR010,Direct,0,23,23,0,19,0,4,0,None,100.0,Yes,6.9
TRN0001505,SHP0001505,RTE0059,CAR008,Direct,0,24,24,0,20,0,4,0,None,100.0,Yes,1.1
TRN0001506,SHP0001506,RTE0008,CAR003,Transshipment,1,30,30,0,24,3,1,2,None,100.0,Yes,3.0
TRN0001507,SHP0001507,RTE0049,CAR008,Direct,0,28,28,0,22,2,4,0,None,100.0,Yes,7.0
TRN0001508,SHP0001508,RTE0014,CAR009,Transshipment,1,22,22,0,15,1,4,2,None,100.0,Yes,4.7
TRN0001509,SHP0001509,RTE0008,CAR002,Transshipment,1,30,30,0,27,0,1,2,None,100.0,Yes,3.3
TRN0001510,SHP0001510,RTE0021,CAR003,Direct,0,24,24,0,20,3,1,0,None,100.0,Yes,1.3
TRN0001511,SHP0001511,RTE0005,CAR001,Direct,0,23,26,3,21,4,1,0,None,88.5,No,7.2
TRN0001512,SHP0001512,RTE0018,CAR004,Transshipment,1,42,42,0,35,3,3,1,None,100.0,Yes,7.4
TRN0001513,SHP0001513,RTE0006,CAR003,Transshipment,1,34,42,8,32,4,4,2,Port Congestion,81.0,No,6.0
TRN0001514,SHP0001514,RTE0017,CAR001,Direct,0,31,31,0,27,1,3,0,None,100.0,Yes,4.3
TRN0001515,SHP0001515,RTE0010,CAR005,Transshipment,1,37,37,0,30,3,1,3,None,100.0,Yes,6.6
TRN0001516,SHP0001516,RTE0002,CAR010,Transshipment,2,36,36,0,27,3,4,2,None,100.0,Yes,4.9
TRN0001517,SHP0001517,RTE0038,CAR006,Transshipment,2,27,34,7,23,4,1,6,None,79.4,No,7.5
TRN0001518,SHP0001518,RTE0028,CAR001,Transshipment,1,28,28,0,23,1,2,2,None,100.0,Yes,6.3
TRN0001519,SHP0001519,RTE0047,CAR007,Direct,0,23,23,0,20,0,3,0,None,100.0,Yes,1.1
TRN0001520,SHP0001520,RTE0002,CAR009,Transshipment,2,36,36,0,28,4,2,2,None,100.0,Yes,4.3
TRN0001521,SHP0001521,RTE0013,CAR009,Direct,0,17,17,0,12,3,2,0,None,100.0,Yes,4.3
TRN0001522,SHP0001522,RTE0056,CAR005,Transshipment,2,28,28,0,21,3,2,2,None,100.0,Yes,4.8
TRN0001523,SHP0001523,RTE0038,CAR007,Transshipment,2,27,36,9,23,6,1,6,None,75.0,No,7.1
TRN0001524,SHP0001524,RTE0008,CAR009,Transshipment,1,30,34,4,28,3,1,2,Customs Delay,88.2,No,6.3
TRN0001525,SHP0001525,RTE0057,CAR007,Direct,0,29,29,0,24,2,3,0,None,100.0,Yes,5.2
TRN0001526,SHP0001526,RTE0003,CAR001,Direct,0,20,20,0,16,3,1,0,None,100.0,Yes,2.6
TRN0001527,SHP0001527,RTE0003,CAR008,Direct,0,20,20,0,16,1,3,0,None,100.0,Yes,8.2
TRN0001528,SHP0001528,RTE0035,CAR002,Direct,0,25,25,0,23,0,2,0,None,100.0,Yes,1.9
TRN0001529,SHP0001529,RTE0033,CAR001,Direct,0,22,33,11,23,9,1,0,Port Congestion,66.7,No,4.2
TRN0001530,SHP0001530,RTE0013,CAR008,Direct,0,17,17,0,16,0,1,0,None,100.0,Yes,8.9
TRN0001531,SHP0001531,RTE0060,CAR007,Transshipment,1,31,31,0,26,1,1,3,None,100.0,Yes,6.9
TRN0001532,SHP0001532,RTE0012,CAR006,Transshipment,2,21,21,0,14,1,4,2,None,100.0,Yes,3.0
TRN0001533,SHP0001533,RTE0039,CAR008,Direct,0,29,41,12,30,8,3,0,None,70.7,No,2.0
TRN0001534,SHP0001534,RTE0030,CAR009,Transshipment,1,35,35,0,29,0,4,2,None,100.0,Yes,9.1
TRN0001535,SHP0001535,RTE0035,CAR002,Direct,0,25,25,0,21,0,4,0,None,100.0,Yes,4.7
TRN0001536,SHP0001536,RTE0037,CAR008,Direct,0,19,21,2,14,3,4,0,None,90.5,No,2.7
TRN0001537,SHP0001537,RTE0053,CAR002,Direct,0,32,32,0,30,0,2,0,None,100.0,Yes,3.2
TRN0001538,SHP0001538,RTE0023,CAR009,Direct,0,21,31,10,18,9,4,0,None,67.7,No,9.3
TRN0001539,SHP0001539,RTE0017,CAR009,Direct,0,31,31,0,29,0,2,0,None,100.0,Yes,3.9
TRN0001540,SHP0001540,RTE0026,CAR002,Transshipment,1,29,29,0,23,2,3,1,None,100.0,Yes,8.2
TRN0001541,SHP0001541,RTE0057,CAR009,Direct,0,29,41,12,29,9,3,0,Port Congestion,70.7,No,6.5
TRN0001542,SHP0001542,RTE0008,CAR005,Transshipment,1,30,30,0,21,4,4,1,None,100.0,Yes,8.4
TRN0001543,SHP0001543,RTE0058,CAR009,Transshipment,2,37,37,0,27,4,4,2,None,100.0,Yes,8.4
TRN0001544,SHP0001544,RTE0043,CAR007,Direct,0,30,30,0,24,4,2,0,None,100.0,Yes,9.0
TRN0001545,SHP0001545,RTE0047,CAR005,Direct,0,23,23,0,22,0,1,0,None,100.0,Yes,6.8
TRN0001546,SHP0001546,RTE0022,CAR002,Transshipment,1,36,39,3,29,4,3,3,None,92.3,No,3.6
TRN0001547,SHP0001547,RTE0034,CAR010,Transshipment,1,27,27,0,20,2,2,3,None,100.0,Yes,7.8
TRN0001548,SHP0001548,RTE0017,CAR007,Direct,0,31,31,0,25,4,2,0,None,100.0,Yes,7.8
TRN0001549,SHP0001549,RTE0005,CAR005,Direct,0,23,23,0,17,2,4,0,None,100.0,Yes,3.0
TRN0001550,SHP0001550,RTE0045,CAR007,Direct,0,27,27,0,21,2,4,0,None,100.0,Yes,7.4
TRN0001551,SHP0001551,RTE0018,CAR006,Transshipment,1,42,42,0,33,4,4,1,None,100.0,Yes,4.5
TRN0001552,SHP0001552,RTE0017,CAR002,Direct,0,31,31,0,25,4,2,0,None,100.0,Yes,4.4
TRN0001553,SHP0001553,RTE0025,CAR002,Direct,0,18,33,15,21,9,3,0,Port Congestion,54.5,No,9.0
TRN0001554,SHP0001554,RTE0041,CAR001,Direct,0,22,22,0,19,0,3,0,None,100.0,Yes,6.0
TRN0001555,SHP0001555,RTE0034,CAR002,Transshipment,1,27,27,0,23,1,1,2,None,100.0,Yes,5.2
TRN0001556,SHP0001556,RTE0039,CAR004,Direct,0,29,29,0,24,1,4,0,None,100.0,Yes,5.8
TRN0001557,SHP0001557,RTE0055,CAR002,Direct,0,18,18,0,16,0,2,0,None,100.0,Yes,4.8
TRN0001558,SHP0001558,RTE0043,CAR003,Direct,0,30,30,0,27,2,1,0,None,100.0,Yes,1.0
TRN0001559,SHP0001559,RTE0044,CAR001,Transshipment,2,42,42,0,33,0,3,6,None,100.0,Yes,8.2
TRN0001560,SHP0001560,RTE0024,CAR010,Transshipment,1,33,33,0,28,0,3,2,None,100.0,Yes,4.0
TRN0001561,SHP0001561,RTE0038,CAR005,Transshipment,2,27,32,5,22,3,1,6,None,84.4,No,3.5
TRN0001562,SHP0001562,RTE0021,CAR007,Direct,0,24,25,1,22,2,1,0,None,96.0,No,2.4
TRN0001563,SHP0001563,RTE0058,CAR001,Transshipment,2,37,50,13,35,10,3,2,Transshipment Delay,74.0,No,5.0
TRN0001564,SHP0001564,RTE0056,CAR006,Transshipment,2,28,28,0,21,2,3,2,None,100.0,Yes,2.7
TRN0001565,SHP0001565,RTE0026,CAR006,Transshipment,1,29,33,4,26,3,3,1,None,87.9,No,3.9
TRN0001566,SHP0001566,RTE0050,CAR008,Transshipment,1,33,33,0,29,2,1,1,None,100.0,Yes,2.7
TRN0001567,SHP0001567,RTE0008,CAR002,Transshipment,1,30,42,12,29,8,4,1,Transshipment Delay,71.4,No,1.8
TRN0001568,SHP0001568,RTE0003,CAR001,Direct,0,20,20,0,13,3,4,0,None,100.0,Yes,7.8
TRN0001569,SHP0001569,RTE0056,CAR002,Transshipment,2,28,36,8,27,4,3,2,None,77.8,No,2.9
TRN0001570,SHP0001570,RTE0041,CAR007,Direct,0,22,22,0,17,4,1,0,None,100.0,Yes,6.7
TRN0001571,SHP0001571,RTE0057,CAR008,Direct,0,29,29,0,28,0,1,0,None,100.0,Yes,7.7
TRN0001572,SHP0001572,RTE0054,CAR003,Transshipment,1,42,42,0,38,2,1,1,None,100.0,Yes,1.2
TRN0001573,SHP0001573,RTE0023,CAR005,Direct,0,21,32,11,21,8,3,0,Port Congestion,65.6,No,9.3
TRN0001574,SHP0001574,RTE0014,CAR002,Transshipment,1,22,22,0,16,2,3,1,None,100.0,Yes,4.0
TRN0001575,SHP0001575,RTE0031,CAR010,Direct,0,20,20,0,14,4,2,0,None,100.0,Yes,8.2
TRN0001576,SHP0001576,RTE0011,CAR008,Direct,0,15,19,4,10,5,4,0,Transshipment Delay,78.9,No,6.6
TRN0001577,SHP0001577,RTE0002,CAR009,Transshipment,2,36,46,10,30,9,3,4,None,78.3,No,3.0
TRN0001578,SHP0001578,RTE0051,CAR004,Direct,0,21,21,0,16,3,2,0,None,100.0,Yes,6.1
TRN0001579,SHP0001579,RTE0056,CAR002,Transshipment,2,28,40,12,28,8,2,2,Transshipment Delay,70.0,No,6.4
TRN0001580,SHP0001580,RTE0023,CAR003,Direct,0,21,26,5,21,2,3,0,None,80.8,No,2.8
TRN0001581,SHP0001581,RTE0036,CAR006,Transshipment,2,32,32,0,26,0,4,2,None,100.0,Yes,2.3
TRN0001582,SHP0001582,RTE0049,CAR006,Direct,0,28,28,0,26,0,2,0,None,100.0,Yes,2.8
TRN0001583,SHP0001583,RTE0037,CAR010,Direct,0,19,28,9,19,8,1,0,Equipment Shortage,67.9,No,6.8
TRN0001584,SHP0001584,RTE0032,CAR002,Transshipment,1,30,30,0,22,4,1,3,None,100.0,Yes,3.0
TRN0001585,SHP0001585,RTE0035,CAR007,Direct,0,25,25,0,18,3,4,0,None,100.0,Yes,3.6
TRN0001586,SHP0001586,RTE0015,CAR010,Direct,0,21,23,2,16,4,3,0,Weather Delay,91.3,No,9.7
TRN0001587,SHP0001587,RTE0011,CAR009,Direct,0,15,15,0,11,2,2,0,None,100.0,Yes,6.9
TRN0001588,SHP0001588,RTE0012,CAR004,Transshipment,2,21,21,0,12,2,3,4,None,100.0,Yes,9.6
TRN0001589,SHP0001589,RTE0002,CAR009,Transshipment,2,36,36,0,27,4,1,4,None,100.0,Yes,1.3
TRN0001590,SHP0001590,RTE0006,CAR005,Transshipment,1,34,34,0,26,4,3,1,None,100.0,Yes,9.2
TRN0001591,SHP0001591,RTE0032,CAR005,Transshipment,1,30,30,0,22,3,2,3,None,100.0,Yes,9.4
TRN0001592,SHP0001592,RTE0050,CAR001,Transshipment,1,33,33,0,26,0,4,3,None,100.0,Yes,6.0
TRN0001593,SHP0001593,RTE0021,CAR001,Direct,0,24,24,0,17,3,4,0,None,100.0,Yes,3.2
TRN0001594,SHP0001594,RTE0025,CAR006,Direct,0,18,18,0,16,0,2,0,None,100.0,Yes,1.1
TRN0001595,SHP0001595,RTE0040,CAR010,Transshipment,1,33,33,0,29,1,2,1,None,100.0,Yes,8.3
TRN0001596,SHP0001596,RTE0019,CAR009,Direct,0,28,28,0,22,4,2,0,None,100.0,Yes,7.0
TRN0001597,SHP0001597,RTE0001,CAR009,Direct,0,24,24,0,20,3,1,0,None,100.0,Yes,3.9
TRN0001598,SHP0001598,RTE0031,CAR010,Direct,0,20,20,0,14,4,2,0,None,100.0,Yes,1.1
TRN0001599,SHP0001599,RTE0030,CAR007,Transshipment,1,35,35,0,32,0,1,2,None,100.0,Yes,3.2
TRN0001600,SHP0001600,RTE0033,CAR010,Direct,0,22,22,0,14,4,4,0,None,100.0,Yes,4.9
TRN0001601,SHP0001601,RTE0006,CAR008,Transshipment,1,34,34,0,27,2,4,1,None,100.0,Yes,8.3
TRN0001602,SHP0001602,RTE0048,CAR003,Transshipment,1,31,31,0,25,1,4,1,None,100.0,Yes,7.6
TRN0001603,SHP0001603,RTE0046,CAR010,Transshipment,1,35,35,0,27,3,3,2,None,100.0,Yes,7.6
TRN0001604,SHP0001604,RTE0029,CAR001,Direct,0,30,30,0,22,4,4,0,None,100.0,Yes,2.8
