Shipment_ID,Customer_ID,Carrier_ID,Carrier_Name,Route_ID,Route_Type,Origin_Port,Destination_Port,Num_Transshipments,ETD,ETA,Actual_Arrival,Std_Transit_Days,Actual_Transit_Days,Delay_Days,Delay_Reason,On_Time,Num_Containers,Container_Type,Commodity,Incoterms,Cargo_Value_USD,Shipment_Status
SHP0001243,CUS0042,CAR006,ONE,RTE0060,Transshipment,Kaohsiung,Seattle,1,2024-08-13,2024-09-13,2024-09-21,31,39,8,Transshipment Delay,No,1,40HC,Steel Products,CIF,618852.92,Delivered
SHP0001244,CUS0037,CAR003,CMA CGM,RTE0053,Direct,Colombo,Seattle,0,2022-10-13,2022-11-14,2022-11-28,32,46,14,Bad Weather,No,2,20RF,Apparel,CFR,566796.9,Delivered
SHP0001245,CUS0017,CAR001,Maersk,RTE0037,Direct,Rotterdam,Miami,0,2022-12-04,2022-12-23,2022-12-23,19,19,0,None,Yes,6,20RF,Apparel,EXW,745261.96,Delivered
SHP0001246,CUS0034,CAR007,Yang Ming,RTE0035,Direct,Hong Kong,Houston,0,2024-03-15,2024-04-09,2024-04-09,25,25,0,None,Yes,7,20GP,Auto Parts,DAP,197916.12,Delivered
SHP0001247,CUS0046,CAR004,Evergreen,RTE0049,Direct,Colombo,Halifax,0,2022-01-02,2022-01-30,2022-02-14,28,43,15,Equipment Shortage,No,2,20RF,Furniture,FOB,710190.52,Delivered
SHP0001248,CUS0020,CAR007,Yang Ming,RTE0050,Transshipment,Colombo,Halifax,1,2023-03-05,2023-04-07,2023-04-07,33,33,0,None,Yes,4,20GP,Electronics,FOB,330994.87,Delivered
SHP0001249,CUS0005,CAR002,MSC,RTE0054,Transshipment,Colombo,Seattle,1,2023-06-04,2023-07-16,2023-07-24,42,50,8,Bad Weather,No,6,20RF,Electronics,CFR,335204.7,Delivered
SHP0001250,CUS0028,CAR005,Hapag-Lloyd,RTE0014,Transshipment,Ningbo,Seattle,1,2024-09-06,2024-09-28,2024-09-28,22,22,0,None,Yes,1,20RF,Electronics,DAP,353650.26,Delivered
SHP0001251,CUS0025,CAR008,ZIM,RTE0046,Transshipment,Hamburg,Halifax,1,2022-07-20,2022-08-24,2022-08-24,35,35,0,None,Yes,10,40HC,Textiles,FOB,410968.93,Delivered
SHP0001252,CUS0031,CAR002,MSC,RTE0049,Direct,Colombo,Halifax,0,2023-06-01,2023-06-29,2023-06-29,28,28,0,None,Yes,4,20GP,Textiles,DAP,761599.61,Delivered
SHP0001253,CUS0021,CAR001,Maersk,RTE0032,Transshipment,Hong Kong,Halifax,1,2023-09-27,2023-10-27,2023-11-05,30,39,9,Bad Weather,No,4,40RF,Food Products,FOB,59779.25,Delivered
SHP0001254,CUS0033,CAR001,Maersk,RTE0056,Transshipment,Kaohsiung,New York,2,2024-06-29,2024-07-27,2024-07-27,28,28,0,None,Yes,8,40HC,Toys,DAP,811242.29,Delivered
SHP0001255,CUS0017,CAR001,Maersk,RTE0047,Direct,Hamburg,Miami,0,2022-08-29,2022-09-21,2022-09-21,23,23,0,None,Yes,3,20RF,Machinery,CIF,87825.67,Delivered
SHP0001256,CUS0044,CAR002,MSC,RTE0027,Direct,Singapore,Chicago,0,2022-11-14,2022-12-04,2022-12-04,20,20,0,None,Yes,8,20RF,Auto Parts,FOB,417938.49,Delivered
SHP0001257,CUS0050,CAR003,CMA CGM,RTE0041,Direct,Rotterdam,New York,0,2024-02-11,2024-03-04,2024-03-04,22,22,0,None,Yes,4,40HC,Toys,DAP,267295.9,Delivered
SHP0001258,CUS0007,CAR002,MSC,RTE0045,Direct,Hamburg,Halifax,0,2022-12-03,2022-12-30,2022-12-30,27,27,0,None,Yes,10,40RF,Electronics,DAP,521338.38,Delivered
SHP0001259,CUS0046,CAR001,Maersk,RTE0027,Direct,Singapore,Chicago,0,2024-12-11,2024-12-31,2024-12-31,20,20,0,None,Yes,9,20GP,Food Products,DAP,81860.02,Delivered
SHP0001260,CUS0005,CAR007,Yang Ming,RTE0045,Direct,Hamburg,Halifax,0,2022-05-14,2022-06-10,2022-06-10,27,27,0,None,Yes,6,20RF,Food Products,CFR,923310.73,Delivered
SHP0001261,CUS0008,CAR003,CMA CGM,RTE0057,Direct,Kaohsiung,Vancouver,0,2022-02-19,2022-03-20,2022-03-20,29,29,0,None,Yes,3,40GP,Textiles,CFR,404651.02,Delivered
SHP0001262,CUS0038,CAR003,CMA CGM,RTE0006,Transshipment,Shanghai,Chicago,1,2024-04-26,2024-05-30,2024-05-30,34,34,0,None,Yes,4,40GP,Furniture,EXW,176554.08,Delivered
SHP0001263,CUS0004,CAR006,ONE,RTE0001,Direct,Shanghai,Vancouver,0,2024-11-10,2024-12-04,2024-12-04,24,24,0,None,Yes,9,40HC,Toys,CFR,58414.62,Delivered
SHP0001264,CUS0016,CAR006,ONE,RTE0009,Direct,Shenzhen,Montreal,0,2024-09-10,2024-10-10,2024-10-10,30,30,0,None,Yes,8,20RF,Textiles,CIF,144094.66,Delivered
SHP0001265,CUS0005,CAR009,COSCO,RTE0042,Transshipment,Rotterdam,New York,2,2022-10-27,2022-11-26,2022-11-26,30,30,0,None,Yes,9,40GP,Apparel,DAP,537715.36,Delivered
SHP0001266,CUS0016,CAR003,CMA CGM,RTE0037,Direct,Rotterdam,Miami,0,2024-04-26,2024-05-15,2024-05-15,19,19,0,None,Yes,4,40HC,Food Products,FOB,764752.4,Delivered
SHP0001267,CUS0002,CAR007,Yang Ming,RTE0022,Transshipment,Busan,Miami,1,2023-01-30,2023-03-07,2023-03-07,36,36,0,None,Yes,6,20RF,Textiles,CFR,844553.82,Delivered
SHP0001268,CUS0031,CAR003,CMA CGM,RTE0060,Transshipment,Kaohsiung,Seattle,1,2024-11-09,2024-12-10,2024-12-10,31,31,0,None,Yes,3,40GP,Toys,CFR,323246.29,Delivered
SHP0001269,CUS0002,CAR010,HMM,RTE0027,Direct,Singapore,Chicago,0,2024-05-04,2024-05-24,2024-05-24,20,20,0,None,Yes,3,20GP,Chemicals,EXW,423603.98,Delivered
SHP0001270,CUS0020,CAR006,ONE,RTE0051,Direct,Colombo,Houston,0,2023-11-01,2023-11-22,2023-11-22,21,21,0,None,Yes,8,40RF,Textiles,DAP,769546.82,Delivered
SHP0001271,CUS0044,CAR009,COSCO,RTE0037,Direct,Rotterdam,Miami,0,2022-10-09,2022-10-28,2022-10-28,19,19,0,None,Yes,8,40HC,Steel Products,CFR,635548.33,Delivered
SHP0001272,CUS0018,CAR005,Hapag-Lloyd,RTE0042,Transshipment,Rotterdam,New York,2,2023-08-15,2023-09-14,2023-09-14,30,30,0,None,Yes,6,40HC,Auto Parts,CFR,231703.25,Delivered
SHP0001273,CUS0034,CAR006,ONE,RTE0013,Direct,Ningbo,Seattle,0,2024-04-22,2024-05-09,2024-05-09,17,17,0,None,Yes,7,40GP,Toys,CIF,812132.2,Delivered
SHP0001274,CUS0046,CAR006,ONE,RTE0013,Direct,Ningbo,Seattle,0,2023-10-20,2023-11-06,2023-11-10,17,21,4,Equipment Shortage,No,9,40GP,Apparel,EXW,656665.59,Delivered
SHP0001275,CUS0012,CAR006,ONE,RTE0052,Transshipment,Colombo,Houston,1,2024-10-14,2024-11-15,2024-11-15,32,32,0,None,Yes,8,40HC,Toys,DAP,560538.18,Delivered
SHP0001276,CUS0017,CAR002,MSC,RTE0040,Transshipment,Rotterdam,Los Angeles,1,2022-09-12,2022-10-15,2022-10-22,33,40,7,Bad Weather,No,1,20GP,Auto Parts,EXW,931415.43,Delivered
SHP0001277,CUS0018,CAR010,HMM,RTE0035,Direct,Hong Kong,Houston,0,2024-11-12,2024-12-07,2024-12-07,25,25,0,None,Yes,5,20GP,Food Products,DAP,615508.19,Delivered
SHP0001278,CUS0008,CAR006,ONE,RTE0025,Direct,Singapore,New York,0,2022-10-14,2022-11-01,2022-11-01,18,18,0,None,Yes,1,20GP,Apparel,EXW,152088.55,Delivered
SHP0001279,CUS0048,CAR002,MSC,RTE0009,Direct,Shenzhen,Montreal,0,2024-05-16,2024-06-15,2024-06-15,30,30,0,None,Yes,10,20GP,Electronics,FOB,370725.6,Delivered
SHP0001280,CUS0028,CAR005,Hapag-Lloyd,RTE0017,Direct,Ningbo,New York,0,2023-05-08,2023-06-08,2023-06-08,31,31,0,None,Yes,10,40RF,Machinery,CFR,385873.87,Delivered
SHP0001281,CUS0038,CAR009,COSCO,RTE0002,Transshipment,Shanghai,Vancouver,2,2023-10-11,2023-11-16,2023-11-16,36,36,0,None,Yes,7,40GP,Steel Products,CFR,66568.54,Delivered
SHP0001282,CUS0018,CAR010,HMM,RTE0038,Transshipment,Rotterdam,Miami,2,2024-09-22,2024-10-19,2024-10-19,27,27,0,None,Yes,7,40GP,Auto Parts,DAP,629126.85,Delivered
SHP0001283,CUS0018,CAR004,Evergreen,RTE0059,Direct,Kaohsiung,Seattle,0,2022-08-08,2022-09-01,2022-09-01,24,24,0,None,Yes,5,20RF,Toys,CFR,857110.07,Delivered
SHP0001284,CUS0006,CAR002,MSC,RTE0015,Direct,Ningbo,Miami,0,2024-04-16,2024-05-07,2024-05-07,21,21,0,None,Yes,3,20RF,Toys,DAP,71875.26,Delivered
SHP0001285,CUS0028,CAR008,ZIM,RTE0013,Direct,Ningbo,Seattle,0,2024-12-09,2024-12-26,2024-12-26,17,17,0,None,Yes,8,40RF,Toys,DAP,846308.01,Delivered
SHP0001286,CUS0046,CAR003,CMA CGM,RTE0023,Direct,Busan,Chicago,0,2022-06-08,2022-06-29,2022-07-09,21,31,10,Bad Weather,No,3,20RF,Auto Parts,CIF,348501.19,Delivered
SHP0001287,CUS0015,CAR005,Hapag-Lloyd,RTE0015,Direct,Ningbo,Miami,0,2024-02-17,2024-03-09,2024-03-19,21,31,10,Port Congestion,No,10,40GP,Apparel,DAP,727416.18,Delivered
SHP0001288,CUS0024,CAR006,ONE,RTE0038,Transshipment,Rotterdam,Miami,2,2024-02-20,2024-03-18,2024-03-18,27,27,0,None,Yes,8,20RF,Apparel,DAP,292179.44,Delivered
SHP0001289,CUS0031,CAR005,Hapag-Lloyd,RTE0024,Transshipment,Busan,Chicago,1,2022-11-20,2022-12-23,2022-12-23,33,33,0,None,Yes,10,40RF,Toys,CFR,819635.05,Delivered
SHP0001290,CUS0004,CAR006,ONE,RTE0025,Direct,Singapore,New York,0,2023-04-14,2023-05-02,2023-05-02,18,18,0,None,Yes,3,20GP,Toys,CFR,97561.82,Delivered
SHP0001291,CUS0029,CAR005,Hapag-Lloyd,RTE0060,Transshipment,Kaohsiung,Seattle,1,2022-11-02,2022-12-03,2022-12-03,31,31,0,None,Yes,7,40HC,Furniture,CIF,438991.16,Delivered
SHP0001292,CUS0006,CAR004,Evergreen,RTE0006,Transshipment,Shanghai,Chicago,1,2022-04-17,2022-05-21,2022-05-21,34,34,0,None,Yes,3,40HC,Steel Products,DAP,944915.3,Delivered
SHP0001293,CUS0013,CAR001,Maersk,RTE0015,Direct,Ningbo,Miami,0,2022-06-07,2022-06-28,2022-06-30,21,23,2,Customs Inspection,No,3,40RF,Apparel,DAP,575766.72,Delivered
SHP0001294,CUS0035,CAR003,CMA CGM,RTE0012,Transshipment,Shenzhen,Los Angeles,2,2023-01-18,2023-02-08,2023-02-12,21,25,4,Customs Inspection,No,3,40HC,Steel Products,FOB,525867.43,Delivered
SHP0001295,CUS0011,CAR003,CMA CGM,RTE0025,Direct,Singapore,New York,0,2022-04-10,2022-04-28,2022-04-28,18,18,0,None,Yes,3,40GP,Toys,EXW,595171.28,Delivered
SHP0001296,CUS0012,CAR008,ZIM,RTE0016,Transshipment,Ningbo,Miami,2,2022-08-14,2022-09-09,2022-09-09,26,26,0,None,Yes,10,20GP,Apparel,DAP,179109.04,Delivered
SHP0001297,CUS0044,CAR008,ZIM,RTE0034,Transshipment,Hong Kong,New York,1,2024-03-19,2024-04-15,2024-04-15,27,27,0,None,Yes,7,40RF,Textiles,CFR,386238.71,Delivered
SHP0001298,CUS0049,CAR007,Yang Ming,RTE0045,Direct,Hamburg,Halifax,0,2023-05-30,2023-06-26,2023-07-05,27,36,9,Transshipment Delay,No,9,20RF,Furniture,FOB,246548.36,Delivered
SHP0001299,CUS0008,CAR005,Hapag-Lloyd,RTE0023,Direct,Busan,Chicago,0,2024-04-24,2024-05-15,2024-05-15,21,21,0,None,Yes,6,20GP,Chemicals,DAP,238767.71,Delivered
SHP0001300,CUS0029,CAR003,CMA CGM,RTE0028,Transshipment,Singapore,Chicago,1,2022-10-14,2022-11-11,2022-11-22,28,39,11,Bad Weather,No,4,40GP,Electronics,CIF,908480.49,Delivered
SHP0001301,CUS0046,CAR008,ZIM,RTE0026,Transshipment,Singapore,New York,1,2024-08-10,2024-09-08,2024-09-14,29,35,6,Bad Weather,No,3,20RF,Electronics,CIF,950339.16,Delivered
SHP0001302,CUS0019,CAR002,MSC,RTE0059,Direct,Kaohsiung,Seattle,0,2024-02-06,2024-03-01,2024-03-01,24,24,0,None,Yes,7,20RF,Apparel,CFR,329253.49,Delivered
SHP0001303,CUS0003,CAR008,ZIM,RTE0035,Direct,Hong Kong,Houston,0,2024-09-08,2024-10-03,2024-10-03,25,25,0,None,Yes,4,40HC,Steel Products,CIF,60503.38,Delivered
SHP0001304,CUS0018,CAR009,COSCO,RTE0048,Transshipment,Hamburg,Miami,1,2022-05-03,2022-06-03,2022-06-03,31,31,0,None,Yes,9,40HC,Electronics,DAP,433241.45,Delivered
SHP0001305,CUS0040,CAR006,ONE,RTE0029,Direct,Singapore,Miami,0,2023-10-31,2023-11-30,2023-11-30,30,30,0,None,Yes,9,40RF,Apparel,DAP,770567.86,Delivered
SHP0001306,CUS0043,CAR001,Maersk,RTE0033,Direct,Hong Kong,New York,0,2024-11-02,2024-11-24,2024-11-26,22,24,2,Transshipment Delay,No,7,40HC,Textiles,EXW,186753.9,Delivered
SHP0001307,CUS0040,CAR002,MSC,RTE0013,Direct,Ningbo,Seattle,0,2024-02-26,2024-03-14,2024-03-14,17,17,0,None,Yes,1,20GP,Machinery,FOB,955881.68,Delivered
SHP0001308,CUS0027,CAR004,Evergreen,RTE0038,Transshipment,Rotterdam,Miami,2,2022-11-07,2022-12-04,2022-12-04,27,27,0,None,Yes,5,40GP,Electronics,FOB,205221.87,Delivered
SHP0001309,CUS0005,CAR008,ZIM,RTE0048,Transshipment,Hamburg,Miami,1,2023-03-25,2023-04-25,2023-05-03,31,39,8,Transshipment Delay,No,8,20GP,Apparel,DAP,821105.29,Delivered
SHP0001310,CUS0031,CAR006,ONE,RTE0048,Transshipment,Hamburg,Miami,1,2023-06-13,2023-07-14,2023-07-14,31,31,0,None,Yes,6,40HC,Steel Products,CIF,684364.27,Delivered
SHP0001311,CUS0044,CAR009,COSCO,RTE0037,Direct,Rotterdam,Miami,0,2023-07-26,2023-08-14,2023-08-14,19,19,0,None,Yes,4,40GP,Electronics,DAP,509226.17,Delivered
SHP0001312,CUS0032,CAR005,Hapag-Lloyd,RTE0034,Transshipment,Hong Kong,New York,1,2024-04-08,2024-05-05,2024-05-06,27,28,1,Customs Inspection,No,5,20GP,Furniture,CFR,262443.95,Delivered
SHP0001313,CUS0030,CAR004,Evergreen,RTE0057,Direct,Kaohsiung,Vancouver,0,2022-11-10,2022-12-09,2022-12-09,29,29,0,None,Yes,9,40RF,Chemicals,DAP,755397.39,Delivered
SHP0001314,CUS0006,CAR005,Hapag-Lloyd,RTE0021,Direct,Busan,Miami,0,2023-05-12,2023-06-05,2023-06-05,24,24,0,None,Yes,2,40HC,Electronics,DAP,435628.47,Delivered
SHP0001315,CUS0002,CAR008,ZIM,RTE0027,Direct,Singapore,Chicago,0,2023-11-15,2023-12-05,2023-12-05,20,20,0,None,Yes,4,20RF,Textiles,DAP,609002.06,Delivered
SHP0001316,CUS0019,CAR004,Evergreen,RTE0055,Direct,Kaohsiung,New York,0,2023-05-14,2023-06-01,2023-06-11,18,28,10,Customs Inspection,No,3,40RF,Chemicals,CFR,408005.26,Delivered
SHP0001317,CUS0048,CAR002,MSC,RTE0006,Transshipment,Shanghai,Chicago,1,2022-01-18,2022-02-21,2022-02-21,34,34,0,None,Yes,8,20GP,Furniture,FOB,51982.9,Delivered
SHP0001318,CUS0024,CAR005,Hapag-Lloyd,RTE0010,Transshipment,Shenzhen,Montreal,1,2024-01-02,2024-02-08,2024-02-08,37,37,0,None,Yes,1,40GP,Machinery,EXW,144972.74,Delivered
SHP0001319,CUS0040,CAR001,Maersk,RTE0005,Direct,Shanghai,Chicago,0,2022-01-01,2022-01-24,2022-02-07,23,37,14,Transshipment Delay,No,7,20RF,Apparel,EXW,613701.65,Delivered
SHP0001320,CUS0040,CAR002,MSC,RTE0033,Direct,Hong Kong,New York,0,2023-08-06,2023-08-28,2023-08-28,22,22,0,None,Yes,10,40HC,Furniture,CFR,141314.18,Delivered
SHP0001321,CUS0003,CAR005,Hapag-Lloyd,RTE0045,Direct,Hamburg,Halifax,0,2024-03-16,2024-04-12,2024-04-12,27,27,0,None,Yes,3,20RF,Textiles,EXW,954119.35,Delivered
SHP0001322,CUS0027,CAR007,Yang Ming,RTE0042,Transshipment,Rotterdam,New York,2,2023-04-27,2023-05-27,2023-06-09,30,43,13,Customs Inspection,No,6,40GP,Auto Parts,DAP,191284.87,Delivered
SHP0001323,CUS0038,CAR001,Maersk,RTE0006,Transshipment,Shanghai,Chicago,1,2022-08-30,2022-10-03,2022-10-03,34,34,0,None,Yes,8,40GP,Furniture,FOB,318351.5,Delivered
SHP0001324,CUS0016,CAR010,HMM,RTE0022,Transshipment,Busan,Miami,1,2024-09-13,2024-10-19,2024-10-19,36,36,0,None,Yes,9,40RF,Machinery,CIF,900810.16,Delivered
SHP0001325,CUS0026,CAR003,CMA CGM,RTE0023,Direct,Busan,Chicago,0,2023-01-28,2023-02-18,2023-02-18,21,21,0,None,Yes,1,40HC,Food Products,CIF,821892.87,Delivered
SHP0001326,CUS0029,CAR006,ONE,RTE0025,Direct,Singapore,New York,0,2022-09-30,2022-10-18,2022-10-18,18,18,0,None,Yes,7,40HC,Toys,CIF,57066.77,Delivered
SHP0001327,CUS0006,CAR007,Yang Ming,RTE0017,Direct,Ningbo,New York,0,2024-09-24,2024-10-25,2024-11-09,31,46,15,Transshipment Delay,No,1,40GP,Auto Parts,CFR,623725.74,Delivered
SHP0001328,CUS0047,CAR004,Evergreen,RTE0059,Direct,Kaohsiung,Seattle,0,2023-01-05,2023-01-29,2023-01-29,24,24,0,None,Yes,1,40HC,Chemicals,CFR,404372.7,Delivered
SHP0001329,CUS0013,CAR009,COSCO,RTE0032,Transshipment,Hong Kong,Halifax,1,2023-03-09,2023-04-08,2023-04-08,30,30,0,None,Yes,9,40HC,Steel Products,DAP,895107.05,Delivered
SHP0001330,CUS0013,CAR010,HMM,RTE0039,Direct,Rotterdam,Los Angeles,0,2024-06-09,2024-07-08,2024-07-21,29,42,13,Port Congestion,No,8,40RF,Steel Products,EXW,561852.64,Delivered
SHP0001331,CUS0022,CAR005,Hapag-Lloyd,RTE0003,Direct,Shanghai,Montreal,0,2022-02-06,2022-02-26,2022-02-26,20,20,0,None,Yes,2,20RF,Food Products,DAP,918399.95,Delivered
SHP0001332,CUS0038,CAR006,ONE,RTE0015,Direct,Ningbo,Miami,0,2023-04-02,2023-04-23,2023-04-23,21,21,0,None,Yes,1,40GP,Toys,EXW,425071.95,Delivered
SHP0001333,CUS0015,CAR001,Maersk,RTE0016,Transshipment,Ningbo,Miami,2,2024-07-09,2024-08-04,2024-08-04,26,26,0,None,Yes,7,20GP,Apparel,EXW,558494.75,Delivered
SHP0001334,CUS0033,CAR001,Maersk,RTE0027,Direct,Singapore,Chicago,0,2023-09-20,2023-10-10,2023-10-10,20,20,0,None,Yes,1,20RF,Toys,CIF,557385.51,Delivered
SHP0001335,CUS0016,CAR002,MSC,RTE0049,Direct,Colombo,Halifax,0,2024-03-07,2024-04-04,2024-04-04,28,28,0,None,Yes,3,40RF,Auto Parts,FOB,700829.84,Delivered
SHP0001336,CUS0031,CAR004,Evergreen,RTE0042,Transshipment,Rotterdam,New York,2,2022-02-12,2022-03-14,2022-03-14,30,30,0,None,Yes,5,40GP,Machinery,EXW,444796.86,Delivered
SHP0001337,CUS0024,CAR003,CMA CGM,RTE0013,Direct,Ningbo,Seattle,0,2022-07-19,2022-08-05,2022-08-18,17,30,13,Customs Inspection,No,9,40RF,Apparel,FOB,983672.93,Delivered
SHP0001338,CUS0016,CAR001,Maersk,RTE0055,Direct,Kaohsiung,New York,0,2022-05-16,2022-06-03,2022-06-16,18,31,13,Customs Inspection,No,3,20GP,Textiles,EXW,165367.09,Delivered
SHP0001339,CUS0030,CAR009,COSCO,RTE0049,Direct,Colombo,Halifax,0,2024-11-12,2024-12-10,2024-12-10,28,28,0,None,Yes,10,40HC,Apparel,EXW,799550.03,Delivered
SHP0001340,CUS0035,CAR004,Evergreen,RTE0026,Transshipment,Singapore,New York,1,2023-05-28,2023-06-26,2023-06-26,29,29,0,None,Yes,10,20GP,Apparel,CIF,188522.29,Delivered
SHP0001341,CUS0013,CAR009,COSCO,RTE0054,Transshipment,Colombo,Seattle,1,2024-09-07,2024-10-19,2024-11-03,42,57,15,Customs Inspection,No,1,40HC,Food Products,DAP,148390.92,Delivered
SHP0001342,CUS0014,CAR007,Yang Ming,RTE0051,Direct,Colombo,Houston,0,2022-12-10,2022-12-31,2022-12-31,21,21,0,None,Yes,8,40RF,Apparel,CIF,842785.61,Delivered
SHP0001343,CUS0036,CAR008,ZIM,RTE0049,Direct,Colombo,Halifax,0,2024-07-26,2024-08-23,2024-08-23,28,28,0,None,Yes,6,40GP,Electronics,FOB,480263.95,Delivered
SHP0001344,CUS0043,CAR001,Maersk,RTE0024,Transshipment,Busan,Chicago,1,2024-02-02,2024-03-06,2024-03-06,33,33,0,None,Yes,1,40HC,Textiles,FOB,177375.64,Delivered
SHP0001345,CUS0050,CAR009,COSCO,RTE0034,Transshipment,Hong Kong,New York,1,2022-08-27,2022-09-23,2022-09-23,27,27,0,None,Yes,8,40RF,Steel Products,EXW,163765.39,Delivered
SHP0001346,CUS0016,CAR006,ONE,RTE0051,Direct,Colombo,Houston,0,2023-10-02,2023-10-23,2023-11-01,21,30,9,Customs Inspection,No,1,20GP,Electronics,EXW,681582.48,Delivered
SHP0001347,CUS0025,CAR005,Hapag-Lloyd,RTE0045,Direct,Hamburg,Halifax,0,2022-11-10,2022-12-07,2022-12-07,27,27,0,None,Yes,7,20GP,Steel Products,EXW,121356.08,Delivered
SHP0001348,CUS0002,CAR007,Yang Ming,RTE0020,Transshipment,Busan,Toronto,1,2022-02-23,2022-03-30,2022-03-30,35,35,0,None,Yes,2,40GP,Steel Products,CFR,619568.64,Delivered
SHP0001349,CUS0017,CAR002,MSC,RTE0008,Transshipment,Shenzhen,Seattle,1,2023-11-15,2023-12-15,2023-12-21,30,36,6,Transshipment Delay,No,10,40GP,Toys,FOB,269943.41,Delivered
SHP0001350,CUS0049,CAR009,COSCO,RTE0054,Transshipment,Colombo,Seattle,1,2022-06-13,2022-07-25,2022-07-25,42,42,0,None,Yes,10,40RF,Machinery,CFR,675004.72,Delivered
SHP0001351,CUS0020,CAR001,Maersk,RTE0026,Transshipment,Singapore,New York,1,2024-05-10,2024-06-08,2024-06-08,29,29,0,None,Yes,5,20GP,Furniture,FOB,139599.22,Delivered
SHP0001352,CUS0031,CAR002,MSC,RTE0001,Direct,Shanghai,Vancouver,0,2022-03-29,2022-04-22,2022-04-30,24,32,8,Bad Weather,No,9,20GP,Machinery,CIF,611311.16,Delivered
SHP0001353,CUS0006,CAR004,Evergreen,RTE0051,Direct,Colombo,Houston,0,2023-11-16,2023-12-07,2023-12-07,21,21,0,None,Yes,10,20GP,Electronics,DAP,257496.99,Delivered
SHP0001354,CUS0016,CAR009,COSCO,RTE0011,Direct,Shenzhen,Los Angeles,0,2024-04-15,2024-04-30,2024-04-30,15,15,0,None,Yes,5,40RF,Auto Parts,DAP,570185.58,Delivered
SHP0001355,CUS0043,CAR010,HMM,RTE0014,Transshipment,Ningbo,Seattle,1,2024-03-06,2024-03-28,2024-04-01,22,26,4,Customs Inspection,No,6,40GP,Food Products,CFR,440965.87,Delivered
SHP0001356,CUS0040,CAR004,Evergreen,RTE0017,Direct,Ningbo,New York,0,2022-09-13,2022-10-14,2022-10-14,31,31,0,None,Yes,10,20RF,Electronics,FOB,435267.72,Delivered
SHP0001357,CUS0037,CAR003,CMA CGM,RTE0018,Transshipment,Ningbo,New York,1,2023-01-13,2023-02-24,2023-02-24,42,42,0,None,Yes,2,40GP,Furniture,FOB,269312.87,Delivered
SHP0001358,CUS0044,CAR002,MSC,RTE0004,Transshipment,Shanghai,Montreal,1,2024-03-19,2024-04-17,2024-04-20,29,32,3,Customs Inspection,No,2,40RF,Electronics,CIF,731374.68,Delivered
SHP0001359,CUS0007,CAR007,Yang Ming,RTE0001,Direct,Shanghai,Vancouver,0,2023-12-01,2023-12-25,2023-12-25,24,24,0,None,Yes,3,20GP,Chemicals,EXW,978387.51,Delivered
SHP0001360,CUS0029,CAR005,Hapag-Lloyd,RTE0034,Transshipment,Hong Kong,New York,1,2023-02-17,2023-03-16,2023-03-16,27,27,0,None,Yes,4,20RF,Chemicals,CIF,876453.52,Delivered
SHP0001361,CUS0032,CAR004,Evergreen,RTE0043,Direct,Hamburg,Houston,0,2024-09-28,2024-10-28,2024-10-28,30,30,0,None,Yes,5,20GP,Food Products,DAP,200674.84,Delivered
SHP0001362,CUS0048,CAR001,Maersk,RTE0053,Direct,Colombo,Seattle,0,2024-07-28,2024-08-29,2024-08-29,32,32,0,None,Yes,7,20GP,Machinery,CIF,319273.86,Delivered
SHP0001363,CUS0031,CAR001,Maersk,RTE0050,Transshipment,Colombo,Halifax,1,2024-12-20,2025-01-22,2025-01-22,33,33,0,None,Yes,6,40HC,Auto Parts,DAP,240877.81,In Transit
SHP0001364,CUS0025,CAR008,ZIM,RTE0053,Direct,Colombo,Seattle,0,2023-07-07,2023-08-08,2023-08-08,32,32,0,None,Yes,8,40GP,Electronics,CIF,662959.34,Delivered
SHP0001365,CUS0042,CAR009,COSCO,RTE0036,Transshipment,Hong Kong,Houston,2,2022-10-24,2022-11-25,2022-11-25,32,32,0,None,Yes,6,40RF,Machinery,FOB,308221.5,Delivered
SHP0001366,CUS0048,CAR005,Hapag-Lloyd,RTE0051,Direct,Colombo,Houston,0,2024-04-06,2024-04-27,2024-04-27,21,21,0,None,Yes,2,40GP,Machinery,EXW,819224.65,Delivered
SHP0001367,CUS0040,CAR009,COSCO,RTE0043,Direct,Hamburg,Houston,0,2024-12-21,2025-01-20,2025-01-20,30,30,0,None,Yes,8,40RF,Electronics,CIF,960690.44,In Transit
SHP0001368,CUS0027,CAR009,COSCO,RTE0046,Transshipment,Hamburg,Halifax,1,2023-11-30,2024-01-04,2024-01-04,35,35,0,None,Yes,3,20GP,Machinery,DAP,288609.33,Delivered
SHP0001369,CUS0041,CAR004,Evergreen,RTE0037,Direct,Rotterdam,Miami,0,2024-04-03,2024-04-22,2024-05-03,19,30,11,Equipment Shortage,No,10,40RF,Chemicals,FOB,410925.44,Delivered
SHP0001370,CUS0021,CAR004,Evergreen,RTE0057,Direct,Kaohsiung,Vancouver,0,2022-04-04,2022-05-03,2022-05-03,29,29,0,None,Yes,8,40GP,Steel Products,EXW,518493.02,Delivered
SHP0001371,CUS0045,CAR001,Maersk,RTE0035,Direct,Hong Kong,Houston,0,2022-06-06,2022-07-01,2022-07-01,25,25,0,None,Yes,3,40GP,Food Products,FOB,244711.38,Delivered
SHP0001372,CUS0007,CAR002,MSC,RTE0047,Direct,Hamburg,Miami,0,2024-06-22,2024-07-15,2024-07-15,23,23,0,None,Yes,4,40GP,Chemicals,FOB,84785.07,Delivered
