Cost_ID,Shipment_ID,Carrier_ID,Route_ID,Route_Type,Base_Freight_USD,Fuel_Surcharge_USD,Peak_Season_Surcharge_USD,Transshipment_Fee_USD,Customs_Fee_USD,Inland_Cost_USD,Insurance_USD,Total_Landed_Cost_USD,Cost_Per_Container_USD,Cost_Year,Cost_Month
CST0001191,SHP0001191,CAR010,RTE0060,Transshipment,8191.76,1131.82,0,409.7,1404.11,747.56,1110.24,12995.19,1624.4,2022,2
CST0001192,SHP0001192,CAR006,RTE0026,Transshipment,15768.55,1617.54,0,422.5,580.14,1087.65,2113.2,21589.58,3084.23,2024,11
CST0001193,SHP0001193,CAR005,RTE0031,Direct,3133.86,477.28,139.37,0.0,537.78,1538.18,184.09,6010.56,3005.28,2022,6
CST0001194,SHP0001194,CAR002,RTE0050,Transshipment,8240.97,1068.35,0,305.45,962.75,2329.3,2161.57,15068.39,5022.8,2022,6
CST0001195,SHP0001195,CAR006,RTE0002,Transshipment,18021.2,2708.37,670.93,673.5,1538.38,2731.38,420.38,26764.14,3345.52,2022,5
CST0001196,SHP0001196,CAR002,RTE0013,Direct,19228.93,973.44,0,0.0,1580.28,2482.5,1400.56,25665.71,3666.53,2022,7
CST0001197,SHP0001197,CAR009,RTE0042,Transshipment,19425.92,2483.26,0,554.22,736.89,2253.69,657.81,26111.79,3263.97,2024,9
CST0001198,SHP0001198,CAR001,RTE0055,Direct,5963.22,359.28,0,0.0,1127.91,870.88,2333.56,10654.85,3551.62,2023,1
CST0001199,SHP0001199,CAR002,RTE0013,Direct,16481.94,1547.05,0,0.0,281.24,1259.81,987.48,20557.52,3426.25,2022,6
CST0001200,SHP0001200,CAR007,RTE0039,Direct,17616.0,1638.13,0,0.0,986.11,793.17,1174.68,22208.09,3701.35,2023,8
CST0001201,SHP0001201,CAR005,RTE0017,Direct,12535.44,1023.56,0,0.0,1264.09,562.36,946.87,16332.32,2041.54,2022,11
CST0001202,SHP0001202,CAR008,RTE0043,Direct,12931.38,1808.99,0,0.0,869.5,2171.05,341.71,18122.63,3020.44,2022,6
CST0001203,SHP0001203,CAR006,RTE0029,Direct,18021.2,2152.64,0,0.0,1121.02,1795.54,797.7,23888.1,2986.01,2024,9
CST0001204,SHP0001204,CAR006,RTE0046,Transshipment,7194.04,660.38,0,208.08,636.97,2532.23,355.79,11587.49,1655.36,2024,8
CST0001205,SHP0001205,CAR007,RTE0025,Direct,6555.99,754.01,0,0.0,1017.13,2175.01,1064.9,11567.04,3855.68,2022,10
CST0001206,SHP0001206,CAR003,RTE0057,Direct,13497.05,1891.12,12.47,0.0,1792.55,699.05,1006.46,18898.7,2699.81,2023,1
CST0001207,SHP0001207,CAR003,RTE0026,Transshipment,19281.5,1627.56,0,488.73,1091.61,2817.55,966.4,26273.35,2627.34,2023,7
CST0001208,SHP0001208,CAR001,RTE0044,Transshipment,19877.4,3194.36,0,878.36,1680.74,1696.01,1502.94,28829.81,2882.98,2022,8
CST0001209,SHP0001209,CAR007,RTE0013,Direct,17616.0,1989.82,1296.69,0.0,453.63,473.44,1588.59,23418.17,3903.03,2022,1
CST0001210,SHP0001210,CAR005,RTE0033,Direct,4700.79,407.32,383.08,0.0,704.07,1123.63,111.05,7429.94,2476.65,2024,2
CST0001211,SHP0001211,CAR004,RTE0027,Direct,7021.98,510.4,0,0.0,386.65,2246.86,1060.5,11226.39,1871.06,2023,10
CST0001212,SHP0001212,CAR004,RTE0045,Direct,6017.12,834.48,1319.37,0.0,973.6,1536.63,1643.73,12324.93,3081.23,2023,10
CST0001213,SHP0001213,CAR008,RTE0038,Transshipment,6465.69,773.26,516.21,400.84,1697.92,788.51,1045.86,11688.29,3896.1,2023,10
CST0001214,SHP0001214,CAR005,RTE0057,Direct,4700.79,811.15,0,0.0,1133.25,1970.38,619.5,9235.07,3078.36,2024,7
CST0001215,SHP0001215,CAR006,RTE0021,Direct,11263.25,1356.42,0,0.0,727.75,1189.35,946.77,15483.54,3096.71,2024,9
CST0001216,SHP0001216,CAR004,RTE0053,Direct,6017.12,654.36,0,0.0,699.74,611.98,634.72,8617.92,2154.48,2022,9
CST0001217,SHP0001217,CAR001,RTE0046,Transshipment,1838.17,329.7,871.87,392.17,583.45,2985.75,1134.12,8135.23,8135.23,2023,6
CST0001218,SHP0001218,CAR008,RTE0009,Direct,17241.84,2411.5,652.45,0.0,799.17,2975.83,1437.72,25518.51,3189.81,2024,2
CST0001219,SHP0001219,CAR008,RTE0040,Transshipment,2026.91,254.55,0,463.53,1128.68,373.48,751.1,4998.25,4998.25,2022,11
CST0001220,SHP0001220,CAR007,RTE0022,Transshipment,13111.98,1130.83,429.51,253.11,1287.28,1439.22,1629.54,19281.47,3213.58,2022,2
CST0001221,SHP0001221,CAR005,RTE0041,Direct,3207.6,306.11,0,0.0,1966.14,1405.89,476.79,7362.53,2454.18,2022,3
CST0001222,SHP0001222,CAR004,RTE0012,Transshipment,10529.96,712.81,0,945.12,1762.06,467.68,1241.56,15659.19,2237.03,2024,1
CST0001223,SHP0001223,CAR007,RTE0028,Transshipment,23488.0,2595.27,502.93,238.31,254.46,1153.4,389.5,28621.87,3577.73,2022,11
CST0001224,SHP0001224,CAR009,RTE0044,Transshipment,14766.56,1465.43,0,391.38,1344.2,1108.67,1152.94,20229.18,2528.65,2022,4
CST0001225,SHP0001225,CAR003,RTE0055,Direct,13497.05,1048.9,0,0.0,1655.17,2766.69,1258.3,20226.11,2889.44,2023,10
CST0001226,SHP0001226,CAR007,RTE0045,Direct,2936.0,493.53,0,0.0,1367.66,1067.53,988.88,6853.6,6853.6,2022,5
CST0001227,SHP0001227,CAR010,RTE0006,Transshipment,12132.6,1985.67,0,451.55,1639.64,583.88,2069.74,18863.08,4715.77,2024,11
CST0001228,SHP0001228,CAR005,RTE0019,Direct,6267.72,484.26,737.31,0.0,1203.68,1618.33,593.88,10905.18,2726.3,2024,2
CST0001229,SHP0001229,CAR002,RTE0025,Direct,27469.9,1543.07,0,0.0,1454.52,1106.78,506.49,32080.76,3208.08,2023,8
CST0001230,SHP0001230,CAR002,RTE0052,Transshipment,10987.96,1278.84,0,281.85,836.55,1180.48,1308.29,15873.97,3968.49,2023,2
CST0001231,SHP0001231,CAR010,RTE0015,Direct,3033.15,183.16,247.87,0.0,1425.19,775.26,314.68,5979.31,5979.31,2023,3
CST0001232,SHP0001232,CAR006,RTE0025,Direct,18021.2,3098.9,784.97,0.0,979.02,412.06,2295.5,25591.65,3198.96,2024,3
CST0001233,SHP0001233,CAR002,RTE0015,Direct,2746.99,435.24,0,0.0,1860.22,1935.45,2394.85,9372.75,9372.75,2022,8
CST0001234,SHP0001234,CAR008,RTE0019,Direct,8620.92,627.85,0,0.0,1446.82,1738.06,192.38,12626.03,3156.51,2022,11
CST0001235,SHP0001235,CAR005,RTE0001,Direct,4700.79,774.9,0,0.0,342.64,894.59,385.97,7098.89,2366.3,2022,3
CST0001236,SHP0001236,CAR001,RTE0043,Direct,7352.68,1146.16,0,0.0,1028.49,2440.21,776.56,12744.1,3186.03,2022,12
CST0001237,SHP0001237,CAR008,RTE0038,Transshipment,14188.37,1018.53,1376.95,445.59,978.66,1330.42,863.18,20201.7,2885.96,2022,11
CST0001238,SHP0001238,CAR001,RTE0011,Direct,9938.7,875.47,1394.2,0.0,1181.25,667.7,2345.81,16403.13,3280.63,2022,4
CST0001239,SHP0001239,CAR004,RTE0018,Transshipment,1504.28,212.58,279.23,200.41,1032.98,1322.54,1010.02,5562.04,5562.04,2024,7
CST0001240,SHP0001240,CAR001,RTE0015,Direct,14705.36,1200.19,0,0.0,1069.61,1814.8,1077.19,19867.15,2483.39,2024,1
CST0001241,SHP0001241,CAR009,RTE0047,Direct,11074.92,1183.82,0,0.0,932.06,2097.76,628.16,15916.72,2652.79,2022,10
CST0001242,SHP0001242,CAR005,RTE0023,Direct,6415.2,505.79,0,0.0,1766.15,2343.21,846.03,11876.38,1979.4,2024,10
CST0001243,SHP0001243,CAR006,RTE0060,Transshipment,2252.65,318.86,0,269.74,965.51,820.77,1423.82,6051.35,6051.35,2024,8
CST0001244,SHP0001244,CAR003,RTE0053,Direct,3856.3,623.34,679.37,0.0,1580.79,451.02,941.55,8132.37,4066.18,2022,10
CST0001245,SHP0001245,CAR001,RTE0037,Direct,11029.02,1038.44,0,0.0,592.98,2842.1,1901.83,17404.37,2900.73,2022,12
CST0001246,SHP0001246,CAR007,RTE0035,Direct,15297.31,1203.61,0,0.0,506.39,1229.86,563.85,18801.02,2685.86,2024,3
CST0001247,SHP0001247,CAR004,RTE0049,Direct,2340.66,253.4,468.26,0.0,658.23,2360.92,2089.32,8170.79,4085.39,2022,1
CST0001248,SHP0001248,CAR007,RTE0050,Transshipment,8741.32,813.28,0,467.88,1138.17,2261.4,794.62,14216.67,3554.17,2023,3
CST0001249,SHP0001249,CAR002,RTE0054,Transshipment,9856.98,778.52,0,307.45,1847.9,1537.01,361.13,14688.99,2448.16,2023,6
CST0001250,SHP0001250,CAR005,RTE0014,Transshipment,1069.2,67.95,0,489.87,1167.39,2876.72,608.06,6279.19,6279.19,2024,9
CST0001251,SHP0001251,CAR008,RTE0046,Transshipment,21552.3,2713.25,0,452.48,919.52,2041.29,602.35,28281.19,2828.12,2022,7
CST0001252,SHP0001252,CAR002,RTE0049,Direct,6571.32,662.56,1310.63,0.0,218.29,2902.56,1185.87,12851.23,3212.81,2023,6
CST0001253,SHP0001253,CAR001,RTE0032,Transshipment,7950.96,1091.32,1119.19,300.93,1543.0,859.52,144.87,13009.79,3252.45,2023,9
CST0001254,SHP0001254,CAR001,RTE0056,Transshipment,15901.92,2084.23,0,782.85,710.16,1926.18,1382.76,22788.1,2848.51,2024,6
CST0001255,SHP0001255,CAR001,RTE0047,Direct,5514.51,609.25,43.51,0.0,961.83,736.54,206.81,8072.45,2690.82,2022,8
CST0001256,SHP0001256,CAR002,RTE0027,Direct,13142.64,1104.38,0,0.0,1419.48,1053.43,551.39,17271.32,2158.91,2022,11
CST0001257,SHP0001257,CAR003,RTE0041,Direct,12302.12,1054.25,0,0.0,1199.29,1172.18,298.92,16026.76,4006.69,2024,2
CST0001258,SHP0001258,CAR002,RTE0045,Direct,27469.9,1833.36,338.08,0.0,1236.66,378.13,643.67,31899.8,3189.98,2022,12
CST0001259,SHP0001259,CAR001,RTE0027,Direct,16543.53,2378.53,0,0.0,1566.57,688.21,118.51,21295.35,2366.15,2024,12
CST0001260,SHP0001260,CAR007,RTE0045,Direct,13111.98,1262.17,0,0.0,1803.97,1779.91,2766.63,20724.66,3454.11,2022,5
CST0001261,SHP0001261,CAR003,RTE0057,Direct,9226.59,507.14,1419.97,0.0,593.23,1533.99,1082.61,14363.53,4787.84,2022,2
CST0001262,SHP0001262,CAR003,RTE0006,Transshipment,12302.12,931.33,0,157.41,1344.6,1514.6,235.06,16485.12,4121.28,2024,4
CST0001263,SHP0001263,CAR006,RTE0001,Direct,20273.85,3035.06,0,0.0,885.75,1942.01,135.53,26272.2,2919.13,2024,11
CST0001264,SHP0001264,CAR006,RTE0009,Direct,8221.76,804.51,872.05,0.0,836.22,1635.52,307.89,12677.95,1584.74,2024,9
CST0001265,SHP0001265,CAR009,RTE0042,Transshipment,21854.16,2830.3,0,557.49,1803.86,1175.37,1235.17,29456.35,3272.93,2022,10
CST0001266,SHP0001266,CAR003,RTE0037,Direct,12302.12,1715.93,0,0.0,1336.77,1496.4,1224.16,18075.38,4518.85,2024,4
CST0001267,SHP0001267,CAR007,RTE0022,Transshipment,13111.98,1277.0,1259.76,464.15,1206.47,1985.52,2435.79,21740.67,3623.44,2023,1
CST0001268,SHP0001268,CAR003,RTE0060,Transshipment,9226.59,1288.57,0,448.63,1814.39,687.21,926.44,14391.83,4797.28,2024,11
CST0001269,SHP0001269,CAR010,RTE0027,Direct,3071.91,529.94,1160.46,0.0,1101.12,2392.07,486.56,8742.06,2914.02,2024,5
CST0001270,SHP0001270,CAR006,RTE0051,Direct,18021.2,2424.11,0,0.0,1332.47,799.43,1230.3,23807.51,2975.94,2023,11
CST0001271,SHP0001271,CAR009,RTE0037,Direct,19425.92,3263.52,0,0.0,775.4,462.11,895.5,24822.45,3102.81,2022,10
CST0001272,SHP0001272,CAR005,RTE0042,Transshipment,9401.58,1435.0,710.38,570.0,1321.33,1007.61,325.53,14771.43,2461.91,2023,8
CST0001273,SHP0001273,CAR006,RTE0013,Direct,15768.55,1839.81,212.24,0.0,539.4,2267.71,1921.83,22549.54,3221.36,2024,4
CST0001274,SHP0001274,CAR006,RTE0013,Direct,20273.85,1651.44,137.34,0.0,1985.63,2670.74,1031.92,27750.92,3083.44,2023,10
CST0001275,SHP0001275,CAR006,RTE0052,Transshipment,18021.2,2627.17,0,220.1,1591.23,930.59,1282.5,24672.79,3084.1,2024,10
CST0001276,SHP0001276,CAR002,RTE0040,Transshipment,1642.83,251.78,0,237.68,516.85,2234.68,2464.04,7347.86,7347.86,2022,9
CST0001277,SHP0001277,CAR010,RTE0035,Direct,5119.85,855.8,0,0.0,496.58,1591.13,1005.72,9069.08,1813.82,2024,11
CST0001278,SHP0001278,CAR006,RTE0025,Direct,1027.72,127.3,423.47,0.0,1294.01,982.78,193.55,4048.83,4048.83,2022,10
CST0001279,SHP0001279,CAR002,RTE0009,Direct,16428.3,2766.8,0,0.0,744.48,322.03,781.26,21042.87,2104.29,2024,5
CST0001280,SHP0001280,CAR005,RTE0017,Direct,15669.3,1994.15,1172.59,0.0,744.69,2900.73,1140.18,23621.64,2362.16,2023,5
CST0001281,SHP0001281,CAR009,RTE0002,Transshipment,16997.68,1428.79,0,556.82,323.58,878.72,168.7,20354.29,2907.76,2023,10
CST0001282,SHP0001282,CAR010,RTE0038,Transshipment,21232.05,2782.33,1338.74,599.26,948.82,801.23,930.12,28632.55,4090.36,2024,9
CST0001283,SHP0001283,CAR004,RTE0059,Direct,5851.65,915.9,0,0.0,246.66,746.65,1005.07,8765.93,1753.19,2022,8
CST0001284,SHP0001284,CAR002,RTE0015,Direct,4928.49,692.23,0,0.0,602.82,549.12,156.98,6929.64,2309.88,2024,4
CST0001285,SHP0001285,CAR008,RTE0013,Direct,17241.84,1546.44,0,0.0,1911.42,437.0,1768.84,22905.54,2863.19,2024,12
CST0001286,SHP0001286,CAR003,RTE0023,Direct,5784.45,686.49,0,0.0,941.9,2485.84,458.48,10357.16,3452.39,2022,6
CST0001287,SHP0001287,CAR005,RTE0015,Direct,15669.3,1021.83,0,0.0,1763.95,397.47,951.58,19804.13,1980.41,2024,2
CST0001288,SHP0001288,CAR006,RTE0038,Transshipment,8221.76,1127.95,0,574.79,1210.86,2504.93,413.08,14053.37,1756.67,2024,2
CST0001289,SHP0001289,CAR005,RTE0024,Transshipment,15669.3,1684.37,0,416.13,1785.8,1990.3,1621.33,23167.23,2316.72,2022,11
CST0001290,SHP0001290,CAR006,RTE0025,Direct,3083.16,551.64,1067.29,0.0,324.57,1607.48,99.78,6733.92,2244.64,2023,4
CST0001291,SHP0001291,CAR005,RTE0060,Transshipment,10968.51,1482.67,1352.87,182.28,407.27,1666.68,1108.65,17168.93,2452.7,2022,11
CST0001292,SHP0001292,CAR004,RTE0006,Transshipment,4512.84,396.11,0,453.38,401.63,2249.88,2422.24,10436.08,3478.69,2022,4
CST0001293,SHP0001293,CAR001,RTE0015,Direct,5963.22,315.93,373.52,0.0,674.29,1293.28,607.8,9228.04,3076.01,2022,6
CST0001294,SHP0001294,CAR003,RTE0012,Transshipment,9226.59,1052.77,0,663.47,1585.9,1231.34,1395.0,15155.07,5051.69,2023,1
CST0001295,SHP0001295,CAR003,RTE0025,Direct,9226.59,1056.18,0,0.0,844.59,2621.09,1141.81,14890.26,4963.42,2022,4
CST0001296,SHP0001296,CAR008,RTE0016,Transshipment,20269.1,1609.21,1133.85,446.28,909.87,2555.17,416.3,27339.78,2733.98,2022,8
CST0001297,SHP0001297,CAR008,RTE0034,Transshipment,15086.61,2636.51,0,176.89,1374.18,2602.5,961.23,22837.92,3262.56,2024,3
CST0001298,SHP0001298,CAR007,RTE0045,Direct,19667.97,2950.05,0,0.0,1559.08,2936.7,725.37,27839.17,3093.24,2023,5
CST0001299,SHP0001299,CAR005,RTE0023,Direct,6415.2,1116.46,860.0,0.0,1588.68,463.15,429.27,10872.76,1812.13,2024,4
CST0001300,SHP0001300,CAR003,RTE0028,Transshipment,12302.12,1353.42,0,357.83,705.68,2767.79,2475.9,19962.74,4990.69,2022,10
CST0001301,SHP0001301,CAR008,RTE0026,Transshipment,6080.73,1069.12,0,361.61,1750.33,669.7,2406.01,12337.5,4112.5,2024,8
CST0001302,SHP0001302,CAR002,RTE0059,Direct,11499.81,901.19,0,0.0,394.57,2139.21,673.6,15608.38,2229.77,2024,2
CST0001303,SHP0001303,CAR008,RTE0035,Direct,8620.92,441.02,0,0.0,1843.53,1040.74,66.38,12012.59,3003.15,2024,9
CST0001304,SHP0001304,CAR009,RTE0048,Transshipment,21854.16,2288.38,0,225.67,587.89,382.68,1085.39,26424.17,2936.02,2022,5
CST0001305,SHP0001305,CAR006,RTE0029,Direct,20273.85,1903.59,0,0.0,713.57,2178.78,1839.33,26909.12,2989.9,2023,10
CST0001306,SHP0001306,CAR001,RTE0033,Direct,13914.18,1694.3,0,0.0,638.13,1204.65,460.24,17911.5,2558.79,2024,11
CST0001307,SHP0001307,CAR002,RTE0013,Direct,1642.83,261.69,0,0.0,1731.65,1177.56,1991.56,6805.29,6805.29,2024,2
CST0001308,SHP0001308,CAR004,RTE0038,Transshipment,7521.4,1053.14,825.61,536.37,693.83,1154.19,562.42,12346.96,2469.39,2022,11
CST0001309,SHP0001309,CAR008,RTE0048,Transshipment,16215.28,1256.76,1341.25,484.19,1607.1,2902.41,2330.85,26137.84,3267.23,2023,3
CST0001310,SHP0001310,CAR006,RTE0048,Transshipment,13515.9,1588.38,0,412.85,971.06,1765.18,1928.37,20181.74,3363.62,2023,6
CST0001311,SHP0001311,CAR009,RTE0037,Direct,9712.96,1177.35,0,0.0,1212.67,2014.25,657.28,14774.51,3693.63,2023,7
CST0001312,SHP0001312,CAR005,RTE0034,Transshipment,5346.0,434.46,0,240.33,623.69,989.41,453.55,8087.44,1617.49,2024,4
CST0001313,SHP0001313,CAR004,RTE0057,Direct,13538.52,1224.64,0,0.0,1131.07,2292.75,2181.18,20368.16,2263.13,2022,11
CST0001314,SHP0001314,CAR005,RTE0021,Direct,3133.86,264.96,0,0.0,359.01,404.2,634.26,4796.29,2398.14,2023,5
CST0001315,SHP0001315,CAR008,RTE0027,Direct,8107.64,887.45,0,0.0,996.08,1379.02,757.39,12127.58,3031.89,2023,11
CST0001316,SHP0001316,CAR004,RTE0055,Direct,4512.84,435.88,0,0.0,399.63,2395.88,614.51,8358.74,2786.25,2023,5
CST0001317,SHP0001317,CAR002,RTE0006,Transshipment,13142.64,792.91,0,340.42,1472.12,2220.62,125.08,18093.79,2261.72,2022,1
CST0001318,SHP0001318,CAR005,RTE0010,Transshipment,1566.93,259.97,0,338.66,412.87,1128.67,410.98,4118.08,4118.08,2024,1
CST0001319,SHP0001319,CAR001,RTE0005,Direct,12867.19,2081.49,114.19,0.0,499.49,2320.99,640.87,18524.22,2646.32,2022,1
CST0001320,SHP0001320,CAR002,RTE0033,Direct,27469.9,2562.12,0,0.0,882.35,1246.71,214.29,32375.37,3237.54,2023,8
CST0001321,SHP0001321,CAR005,RTE0045,Direct,3207.6,469.58,0,0.0,1111.8,989.82,2574.77,8353.57,2784.52,2024,3
CST0001322,SHP0001322,CAR007,RTE0042,Transshipment,17616.0,2664.42,347.21,616.45,1979.55,2478.78,267.19,25969.6,4328.27,2023,4
CST0001323,SHP0001323,CAR001,RTE0006,Transshipment,15901.92,2608.66,947.83,260.17,1985.38,2588.52,543.85,24836.33,3104.54,2022,8
CST0001324,SHP0001324,CAR010,RTE0022,Transshipment,27298.35,2820.88,0,153.1,1986.46,2598.31,1067.85,35924.95,3991.66,2024,9
CST0001325,SHP0001325,CAR003,RTE0023,Direct,3075.53,535.72,0,0.0,1093.78,704.56,1184.42,6594.01,6594.01,2023,1
CST0001326,SHP0001326,CAR006,RTE0025,Direct,15768.55,1859.83,707.36,0.0,426.27,567.26,154.91,19484.18,2783.45,2022,9
CST0001327,SHP0001327,CAR007,RTE0017,Direct,2936.0,515.47,0,0.0,573.79,2454.17,912.83,7392.26,7392.26,2024,9
CST0001328,SHP0001328,CAR004,RTE0059,Direct,1504.28,147.11,83.03,0.0,1707.92,2003.65,421.74,5867.73,5867.73,2023,1
CST0001329,SHP0001329,CAR009,RTE0032,Transshipment,21854.16,3337.11,0,160.28,1489.04,1848.68,1622.63,30311.9,3367.99,2023,3
CST0001330,SHP0001330,CAR010,RTE0039,Direct,24265.2,4111.35,0,0.0,325.34,1412.03,1340.78,31454.7,3931.84,2024,6
CST0001331,SHP0001331,CAR005,RTE0003,Direct,2138.4,179.09,1160.47,0.0,695.17,1724.76,1381.05,7278.94,3639.47,2022,2
CST0001332,SHP0001332,CAR006,RTE0015,Direct,2252.65,192.29,1441.81,0.0,261.07,2165.77,571.91,6885.5,6885.5,2023,4
CST0001333,SHP0001333,CAR001,RTE0016,Transshipment,12867.19,1458.01,0,798.77,1237.52,2665.94,697.13,19724.56,2817.79,2024,7
CST0001334,SHP0001334,CAR001,RTE0027,Direct,1838.17,285.78,0,0.0,713.15,2321.89,1034.23,6193.22,6193.22,2023,9
CST0001335,SHP0001335,CAR002,RTE0049,Direct,8240.97,764.84,0,0.0,1535.38,2181.09,1881.83,14604.11,4868.04,2024,3
CST0001336,SHP0001336,CAR004,RTE0042,Transshipment,7521.4,1058.72,0,604.59,1054.37,755.1,451.69,11445.87,2289.17,2022,2
CST0001337,SHP0001337,CAR003,RTE0013,Direct,27679.77,1427.1,0,0.0,1800.19,2697.42,2397.11,36001.59,4000.18,2022,7
CST0001338,SHP0001338,CAR001,RTE0055,Direct,5514.51,323.64,307.04,0.0,1243.92,2414.52,395.93,10199.56,3399.85,2022,5
CST0001339,SHP0001339,CAR009,RTE0049,Direct,24282.4,2220.87,0,0.0,411.58,1405.11,1139.93,29459.89,2945.99,2024,11
CST0001340,SHP0001340,CAR004,RTE0026,Transshipment,11703.3,931.98,0,247.47,1518.11,1936.31,459.4,16796.57,1679.66,2023,5
CST0001341,SHP0001341,CAR009,RTE0054,Transshipment,2428.24,338.23,69.27,181.67,222.97,1801.7,429.13,5471.21,5471.21,2024,9
CST0001342,SHP0001342,CAR007,RTE0051,Direct,23488.0,1557.45,425.8,0.0,1007.25,2870.5,2086.18,31435.18,3929.4,2022,12
CST0001343,SHP0001343,CAR008,RTE0049,Direct,12931.38,1049.03,1310.94,0.0,1891.84,1114.69,750.98,19048.86,3174.81,2024,7
CST0001344,SHP0001344,CAR001,RTE0024,Transshipment,1987.74,279.97,260.6,396.96,1346.78,2701.78,264.37,7238.2,7238.2,2024,2
CST0001345,SHP0001345,CAR009,RTE0034,Transshipment,19425.92,2773.48,1180.76,460.45,1805.49,845.38,233.62,26725.1,3340.64,2022,8
CST0001346,SHP0001346,CAR006,RTE0051,Direct,1027.72,73.96,0,0.0,846.56,1394.54,1352.18,4694.96,4694.96,2023,10
CST0001347,SHP0001347,CAR005,RTE0045,Direct,7484.4,1340.91,0,0.0,1852.95,1419.3,200.41,12297.97,1756.85,2022,11
CST0001348,SHP0001348,CAR007,RTE0020,Transshipment,5872.0,502.7,0,398.84,372.54,523.53,1261.01,8930.62,4465.31,2022,2
CST0001349,SHP0001349,CAR002,RTE0008,Transshipment,27469.9,1837.36,1476.9,442.53,1757.55,2892.36,788.12,36664.72,3666.47,2023,11
CST0001350,SHP0001350,CAR009,RTE0054,Transshipment,24282.4,3345.33,0,358.08,331.37,2248.14,677.74,31243.06,3124.31,2022,6
CST0001351,SHP0001351,CAR001,RTE0026,Transshipment,9190.85,1329.03,0,496.1,414.67,1111.88,251.65,12794.18,2558.84,2024,5
CST0001352,SHP0001352,CAR002,RTE0001,Direct,14785.47,1228.6,122.59,0.0,1248.54,1663.06,685.1,19733.36,2192.6,2022,3
CST0001353,SHP0001353,CAR004,RTE0051,Direct,11703.3,1462.36,0,0.0,1516.62,1115.33,730.42,16528.03,1652.8,2023,11
CST0001354,SHP0001354,CAR009,RTE0011,Direct,12141.2,943.07,1154.43,0.0,1183.92,2059.14,953.9,18435.66,3687.13,2024,4
CST0001355,SHP0001355,CAR010,RTE0014,Transshipment,18198.9,2590.76,0,500.0,1404.39,2920.32,934.47,26548.84,4424.81,2024,3
CST0001356,SHP0001356,CAR004,RTE0017,Direct,11703.3,1861.31,687.74,0.0,1208.57,2695.86,985.9,19142.68,1914.27,2022,9
CST0001357,SHP0001357,CAR003,RTE0018,Transshipment,6151.06,579.94,0,476.0,482.28,2327.6,660.93,10677.81,5338.9,2023,1
CST0001358,SHP0001358,CAR002,RTE0004,Transshipment,5493.98,671.04,0,489.12,1558.91,1396.68,1567.7,11177.43,5588.72,2024,3
CST0001359,SHP0001359,CAR007,RTE0001,Direct,6555.99,826.86,0,0.0,941.48,352.73,2037.28,10714.34,3571.45,2023,12
CST0001360,SHP0001360,CAR005,RTE0034,Transshipment,4276.8,414.32,304.9,497.46,1692.1,2045.79,1509.27,10740.64,2685.16,2023,2
CST0001361,SHP0001361,CAR004,RTE0043,Direct,5851.65,340.64,0,0.0,1403.55,660.71,244.19,8500.74,1700.15,2024,9
CST0001362,SHP0001362,CAR001,RTE0053,Direct,12867.19,1843.18,283.37,0.0,1050.3,2546.31,797.71,19388.06,2769.72,2024,7
CST0001363,SHP0001363,CAR001,RTE0050,Transshipment,11926.44,1903.0,0,166.33,642.74,1704.51,270.15,16613.17,2768.86,2024,12
CST0001364,SHP0001364,CAR008,RTE0053,Direct,17241.84,2277.59,625.37,0.0,1574.68,2328.94,1908.29,25956.71,3244.59,2023,7
CST0001365,SHP0001365,CAR009,RTE0036,Transshipment,14569.44,1154.24,0,860.38,1630.06,2207.01,659.99,21081.12,3513.52,2022,10
CST0001366,SHP0001366,CAR005,RTE0051,Direct,3133.86,519.0,0,0.0,688.38,717.29,1958.35,7016.88,3508.44,2024,4
CST0001367,SHP0001367,CAR009,RTE0043,Direct,19425.92,2070.32,811.24,0.0,1880.97,775.21,1748.16,26711.82,3338.98,2024,12
CST0001368,SHP0001368,CAR009,RTE0046,Transshipment,5537.46,319.54,0,250.24,1754.27,2492.6,516.59,10870.7,3623.57,2023,11
CST0001369,SHP0001369,CAR004,RTE0037,Direct,15042.8,1615.8,0,0.0,1418.57,542.49,902.46,19522.12,1952.21,2024,4
CST0001370,SHP0001370,CAR004,RTE0057,Direct,12034.24,852.27,0,0.0,688.6,1586.9,881.46,16043.47,2005.43,2022,4
CST0001371,SHP0001371,CAR001,RTE0035,Direct,5963.22,964.15,290.75,0.0,438.28,702.75,335.7,8694.85,2898.28,2022,6
CST0001372,SHP0001372,CAR002,RTE0047,Direct,10987.96,1942.08,0,0.0,606.38,885.11,228.1,14649.63,3662.41,2024,6
CST0001373,SHP0001373,CAR007,RTE0038,Transshipment,23488.0,2362.01,383.53,420.28,1867.53,2871.61,1340.41,32733.37,4091.67,2023,7
CST0001374,SHP0001374,CAR005,RTE0005,Direct,7834.65,402.03,1138.4,0.0,1030.6,2393.24,1409.59,14208.51,2841.7,2023,5
CST0001375,SHP0001375,CAR007,RTE0013,Direct,11744.0,1748.42,340.65,0.0,1126.89,695.92,591.1,16246.98,4061.74,2022,7
CST0001376,SHP0001376,CAR008,RTE0024,Transshipment,20269.1,2238.68,552.14,193.8,1474.56,840.29,537.96,26106.53,2610.65,2022,12
CST0001377,SHP0001377,CAR001,RTE0048,Transshipment,5963.22,743.72,92.77,429.49,1713.01,2675.3,1220.68,12838.19,4279.4,2023,1
